"1804","Ampelocissus","Ampelocissus_elephantina","Vitaceae","elephantina","Vitaceae","Vitales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","","","","","","",""
"1820","Amphibolis","Amphibolis_antarctica","Cymodoceaceae","antarctica","Cymodoceaceae","Alismatales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","","","","","","","","","","","","","","","","","","",""
"1841","Amphirrhox","Amphirrhox_longifolia","Violaceae","longifolia","Violaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"1894","Anacampseros","Anacampseros_retusa","Anacampserotaceae","retusa","Anacampserotaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"1937","Anarrhinum","Anarrhinum_bellidifolium","Plantaginaceae","bellidifolium","Plantaginaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"1938","Anarthria","Anarthria_polyphylla","Anarthriaceae","polyphylla","Anarthriaceae","Poales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"1976","Ancistrocladus","Ancistrocladus_abbreviatus","Ancistrocladaceae","abbreviatus","Ancistrocladaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"2016","Androcymbium","Androcymbium_dregei","Colchicaceae","dregei","Colchicaceae","Liliales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"2048","Androstachys","Androstachys_johnsonii","Picrodendraceae","johnsonii","Picrodendraceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2103","Anemopsis","Anemopsis_californica","Saururaceae","californica","Saururaceae","Piperales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"2176","Anigozanthos","Anigozanthos_bicolor","Haemodoraceae","bicolor","Haemodoraceae","Commelinales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"2190","Aniseia","Aniseia_cernua","Convolvulaceae","cernua","Convolvulaceae","Solanales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"2207","Anisophyllea","Anisophyllea_myriosticta","Anisophylleaceae","myriosticta","Anisophylleaceae","Cucurbitales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2221","Anisoptera","Anisoptera_costata","Dipterocarpaceae","costata","Dipterocarpaceae","Malvales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"2262","Anogeissus","Anogeissus_leiocarpa","Combretaceae","leiocarpa","Combretaceae","Myrtales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"2275","Anopterus","Anopterus_glandulosus","Escalloniaceae","glandulosus","Escalloniaceae","Escalloniales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"2277","Anopyxis","Anopyxis_klaineana","Rhizophoraceae","klaineana","Rhizophoraceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2280","Anredera","Anredera_cordifolia","Basellaceae","cordifolia","Basellaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"2320","Anthocleista","Anthocleista_grandiflora","Gentianaceae","grandiflora","Gentianaceae","Gentianales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"2322","Anthodiscus","Anthodiscus_amazonicus","Caryocaraceae","amazonicus","Caryocaraceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2337","Anthotium","Anthotium_rubriflorum","Goodeniaceae","rubriflorum","Goodeniaceae","Asterales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"2355","Antiaris","Antiaris_toxicaria","Moraceae","toxicaria","Moraceae","Rosales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2359","Antidaphne","Antidaphne_viscoidea","Santalaceae","viscoidea","Santalaceae","Santalales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"2379","Antonia","Antonia_ovata","Loganiaceae","ovata","Loganiaceae","Gentianales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"2390","Aosa","Aosa_rupestris","Loasaceae","rupestris","Loasaceae","Cornales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"2410","Aphananthe","Aphananthe_aspera","Cannabaceae","aspera","Cannabaceae","Rosales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"2421","Aphanopetalum","Aphanopetalum_clematideum","Aphanopetalaceae","clematideum","Aphanopetalaceae","Saxifragales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","","","","","","","","",""
"2428","Aphelia","Aphelia_brizula","Centrolepidaceae","brizula","Centrolepidaceae","Poales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"2430","Aphloia","Aphloia_theiformis","Aphloiaceae","theiformis","Aphloiaceae","Crossosomatales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"2469","Apodytes","Apodytes_dimidiata","Icacinaceae","dimidiata","Icacinaceae","","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"2472","Aponogeton","Aponogeton_crispus","Aponogetonaceae","crispus","Aponogetonaceae","Alismatales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","","","","","","","","","","","","","","","","","","",""
"2475","Apophyllum","Apophyllum_anomalum","Capparaceae","anomalum","Capparaceae","Brassicales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"2492","Apterosperma","Apterosperma_oblata","Theaceae","oblata","Theaceae","Ericales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"2496","Aquilaria","Aquilaria_sinensis","Thymelaeaceae","sinensis","Thymelaeaceae","Malvales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"2541","Arachnitis","Arachnitis_uniflora","Corsiaceae","uniflora","Corsiaceae","Liliales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"2552","Aralia","Aralia_spinosa","Araliaceae","spinosa","Araliaceae","Apiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"2565","Aralidium","Aralidium_pinnatifidum","Torricelliaceae","pinnatifidum","Torricelliaceae","Apiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"2708","Argania","Argania_spinosa","Sapotaceae","spinosa","Sapotaceae","Ericales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"2709","Argemone","Argemone_mexicana","Papaveraceae","mexicana","Papaveraceae","Ranunculales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","","","","","","","","","","","","","","","",""
"2741","Ariocarpus","Ariocarpus_bravoanus","Cactaceae","bravoanus","Cactaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"2789","Aristolochia","Aristolochia_odoratissima","Aristolochiaceae","odoratissima","Aristolochiaceae","Piperales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"3000","Ascarina","Ascarina_swamyana","Chloranthaceae","swamyana","Chloranthaceae","Chloranthales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","","","","","",""
"3106","Astelia","Astelia_linearis","Asteliaceae","linearis","Asteliaceae","Asparagales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"3138","Asteropeia","Asteropeia_micraster","Asteropeiaceae","micraster","Asteropeiaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"3153","Astilbe","Astilbe_biternata","Saxifragaceae","biternata","Saxifragaceae","Saxifragales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","","","","","","","","",""
"3312","Atherosperma","Atherosperma_moschatum","Atherospermataceae","moschatum","Atherospermataceae","Laurales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"3410","Aucoumea","Aucoumea_klaineana","Burseraceae","klaineana","Burseraceae","Sapindales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"3411","Aucuba","Aucuba_himalaica","Garryaceae","himalaica","Garryaceae","Garryales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"3415","Audouinia","Audouinia_capitata","Bruniaceae","capitata","Bruniaceae","Bruniales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"3417","Augea","Augea_capensis","Zygophyllaceae","capensis","Zygophyllaceae","Zygophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","","","","","","",""
"3434","Austrobaileya","Austrobaileya_scandens","Austrobaileyaceae","scandens","Austrobaileyaceae","Austrobaileyales","Spermatophyta","Angiospermae","","","","","","","","","","","","","","","","","","","","","",""
"3450","Austromatthaea","Austromatthaea_elegans","Monimiaceae","elegans","Monimiaceae","Laurales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"3471","Averrhoa","Averrhoa_carambola","Oxalidaceae","carambola","Oxalidaceae","Oxalidales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"3607","Balanops","Balanops_vieillardii","Balanopaceae","vieillardii","Balanopaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"3713","Barbacenia","Barbacenia_flava","Velloziaceae","flava","Velloziaceae","Pandanales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"3721","Barbeuia","Barbeuia_madagascariensis","Barbeuiaceae","madagascariensis","Barbeuiaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"3722","Barbeya","Barbeya_oleoides","Barbeyaceae","oleoides","Barbeyaceae","Rosales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"3726","Barclaya","Barclaya_longifolia","Nymphaeaceae","longifolia","Nymphaeaceae","Nymphaeales","Spermatophyta","Angiospermae","","","","","","","","","","","","","","","","","","","","","",""
"3798","Batis","Batis_maritima","Bataceae","maritima","Bataceae","Brassicales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"3836","Bdallophytum","Bdallophytum_americanum","Cytinaceae","americanum","Cytinaceae","Malvales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"3859","Begonia","Begonia_labordei","Begoniaceae","labordei","Begoniaceae","Cucurbitales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"3958","Bentleya","Bentleya_spinescens","Pittosporaceae","spinescens","Pittosporaceae","Apiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"3968","Berberidopsis","Berberidopsis_corallina","Berberidopsidaceae","corallina","Berberidopsidaceae","Berberidopsidales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"3990","Bergia","Bergia_ammannioides","Elatinaceae","ammannioides","Elatinaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"4014","Berneuxia","Berneuxia_thibetica","Diapensiaceae","thibetica","Diapensiaceae","Ericales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"4019","Bersama","Bersama_lucens","Melianthaceae","lucens","Melianthaceae","Geraniales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"4107","Biebersteinia","Biebersteinia_orphanidis","Biebersteiniaceae","orphanidis","Biebersteiniaceae","Sapindales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"4171","Blandfordia","Blandfordia_punicea","Blandfordiaceae","punicea","Blandfordiaceae","Asparagales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"4226","Blyxa","Blyxa_echinosperma","Hydrocharitaceae","echinosperma","Hydrocharitaceae","Alismatales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","","","","","","","","","","","","","","","","","","",""
"4264","Boehmeria","Boehmeria_platanifolia","Urticaceae","platanifolia","Urticaceae","Rosales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"4336","Bonnetia","Bonnetia_roraimae","Bonnetiaceae","roraimae","Bonnetiaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"4419","Bowkeria","Bowkeria_verticillata","Stilbaceae","verticillata","Stilbaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"4511","Brachysiphon","Brachysiphon_rupestris","Penaeaceae","rupestris","Penaeaceae","Myrtales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"4544","Brasenia","Brasenia_schreberi","Cabombaceae","schreberi","Cabombaceae","Nymphaeales","Spermatophyta","Angiospermae","","","","","","","","","","","","","","","","","","","","","",""
"4664","Brochoneura","Brochoneura_acuminata","Myristicaceae","acuminata","Myristicaceae","Magnoliales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"4732","Broussaisia","Broussaisia_arguta","Hydrangeaceae","arguta","Hydrangeaceae","Cornales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"4760","Brunellia","Brunellia_colombiana","Brunelliaceae","colombiana","Brunelliaceae","Oxalidales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"4893","Burmannia","Burmannia_oblonga","Burmanniaceae","oblonga","Burmanniaceae","Dioscoreales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"4950","Butomus","Butomus_umbellatus","Butomaceae","umbellatus","Butomaceae","Alismatales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","","","","","","","","","","","","","","","","","","",""
"4953","Buxus","Buxus_natalensis","Buxaceae","natalensis","Buxaceae","Buxales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","","","","","","","","","","","","","","","",""
"4967","Byblis","Byblis_liniflora","Byblidaceae","liniflora","Byblidaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"5002","Cadellia","Cadellia_pentastylis","Surianaceae","pentastylis","Surianaceae","Fabales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"5109","Calceolaria","Calceolaria_engleriana","Calceolariaceae","engleriana","Calceolariaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"5168","Calectasia","Calectasia_intermedia","Dasypogonaceae","intermedia","Dasypogonaceae","","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"5180","California","California_macrophylla","Geraniaceae","macrophylla","Geraniaceae","Geraniales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"5350","Calycanthus","Calycanthus_occidentalis","Calycanthaceae","occidentalis","Calycanthaceae","Laurales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"5373","Calylophus","Calylophus_berlandieri","Onagraceae","berlandieri","Onagraceae","Myrtales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"5594","Campynema","Campynema_lineare","Campynemataceae","lineare","Campynemataceae","Liliales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"5596","Canacomyrica","Canacomyrica_monticola","Myricaceae","monticola","Myricaceae","Fagales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"5625","Canella","Canella_winterana","Canellaceae","winterana","Canellaceae","Canellales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","Magnoliidae","","","","",""
"5631","Canna","Canna_glauca","Cannaceae","glauca","Cannaceae","Zingiberales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"5694","Caraipa","Caraipa_densifolia","Calophyllaceae","densifolia","Calophyllaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"5760","Cardiopteris","Cardiopteris_quinqueloba","Cardiopteridaceae","quinqueloba","Cardiopteridaceae","Aquifoliales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","Campanulidae","","","","","","","","","","",""
"6145","Carica","Carica_pulchra","Caricaceae","pulchra","Caricaceae","Brassicales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"6159","Carlemannia","Carlemannia_tetragona","Carlemanniaceae","tetragona","Carlemanniaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"6173","Carludovica","Carludovica_palmata","Cyclanthaceae","palmata","Cyclanthaceae","Pandanales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","","","","","","","","","","","","","","","","","",""
"6306","Castanea","Castanea_henryi","Fagaceae","henryi","Fagaceae","Fagales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"6468","Caylusea","Caylusea_hexagyna","Resedaceae","hexagyna","Resedaceae","Brassicales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"6711","Cephalotus","Cephalotus_follicularis","Cephalotaceae","follicularis","Cephalotaceae","Oxalidales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"6760","Ceratophyllum","Ceratophyllum_submersum","Ceratophyllaceae","submersum","Ceratophyllaceae","Ceratophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","","","","","","","","","","","","","","","","",""
"6770","Ceratotheca","Ceratotheca_triloba","Pedaliaceae","triloba","Pedaliaceae","Lamiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","Lamiidae","","","","","","","","","",""
"6775","Cercidiphyllum","Cercidiphyllum_japonicum","Cercidiphyllaceae","japonicum","Cercidiphyllaceae","Saxifragales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","","","","","","","","",""
"6808","Cespedesia","Cespedesia_spathulata","Ochnaceae","spathulata","Ochnaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"6879","Chamaecostus","Chamaecostus_lanceolatus","Costaceae","lanceolatus","Costaceae","Zingiberales","Spermatophyta","Angiospermae","Mesangiospermae","Monocotyledoneae","Nartheciidae","Petrosaviidae","Commelinidae","","","","","","","","","","","","","","","","",""
"7225","Choristylis","Choristylis_rhamnoides","Iteaceae","rhamnoides","Iteaceae","Saxifragales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","","","","","","","","",""
"7328","Chunia","Chunia_bucklandioides","Hamamelidaceae","bucklandioides","Hamamelidaceae","Saxifragales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","","","","","","","","",""
"7416","Circaeaster","Circaeaster_agrestis","Circaeasteraceae","agrestis","Circaeasteraceae","Ranunculales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","","","","","","","","","","","","","","","",""
"7485","Cistus","Cistus_albidus","Cistaceae","albidus","Cistaceae","Malvales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"7528","Cladopus","Cladopus_doianus","Podostemaceae","doianus","Podostemaceae","Malpighiales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","","Fabidae","","","","","",""
"7572","Claytonia","Claytonia_rubra","Montiaceae","rubra","Montiaceae","Caryophyllales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","","","","","","","","","","","","",""
"7640","Cleome","Cleome_torticarpa","Cleomaceae","torticarpa","Cleomaceae","Brassicales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","","","","","","Superrosidae","Rosidae","Malvidae","","","","","","",""
"7690","Clethra","Clethra_scabra","Clethraceae","scabra","Clethraceae","Ericales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
"7719","Cliftonia","Cliftonia_monophylla","Cyrillaceae","monophylla","Cyrillaceae","Ericales","Spermatophyta","Angiospermae","Mesangiospermae","","","","","Eudicotyledoneae","Gunneridae","Superasteridae","Pentapetalae","Asteridae","","","","","","","","","","","",""
